timestamp,ax,ay,az,vibration,rms
33557,-0.1941,0.0154,0.8796,0.0893,0.9033
33577,0.1270,0.2170,0.9124,0.0794,0.9084
33597,0.2456,-0.2004,0.9111,0.0965,0.9138
33617,-0.1746,-0.0676,0.8833,0.0852,0.9012
33637,0.0334,0.2449,0.9045,0.0848,0.9031
33657,0.2983,-0.1235,0.9233,0.0969,0.9143
33677,-0.1177,-0.1516,0.8792,0.0811,0.9015
33697,-0.0500,0.2493,0.8975,0.0932,0.8998
33717,0.3203,-0.0344,0.9436,0.0960,0.9184
33737,-0.0444,-0.2202,0.8828,0.0849,0.9070
33757,-0.1201,0.2212,0.8896,0.0986,0.8998
33777,0.2922,0.0583,0.9495,0.0876,0.9197
33797,0.0422,-0.2720,0.8896,0.0944,0.9119
33817,-0.1685,0.1372,0.8928,0.0936,0.9027
33837,0.2280,0.1377,0.9268,0.0790,0.9137
33857,0.1411,-0.2556,0.9177,0.0921,0.9181
33877,-0.1843,0.0549,0.8760,0.0889,0.9016
33897,0.1499,0.2019,0.9307,0.0784,0.9129
33917,0.2224,-0.2117,0.9180,0.0937,0.9187
33937,-0.1750,-0.0588,0.8882,0.0841,0.9062
33957,0.0459,0.2476,0.9114,0.0860,0.9087
33977,0.2839,-0.1277,0.9250,0.0934,0.9184
33997,-0.1201,-0.1567,0.8831,0.0818,0.9058
34017,-0.0596,0.2378,0.9089,0.0912,0.9060
34037,0.3167,-0.0076,0.9412,0.0941,0.9218
34057,-0.0225,-0.2537,0.8899,0.0912,0.9124
34077,-0.1470,0.1897,0.9006,0.0980,0.9060
34097,0.2737,0.1067,0.9377,0.0870,0.9201
34117,0.0999,-0.2698,0.9146,0.0938,0.9208
34137,-0.1812,0.0857,0.8801,0.0911,0.9048
34157,0.1760,0.1956,0.9360,0.0804,0.9173
34177,0.2080,-0.2205,0.9185,0.0932,0.9216
34197,-0.1809,-0.0610,0.8777,0.0864,0.9051
34217,0.0466,0.2437,0.9033,0.0853,0.9054
34237,0.2915,-0.1211,0.9219,0.0941,0.9154
34257,-0.1086,-0.1721,0.8901,0.0819,0.9061
34277,-0.0720,0.2410,0.8970,0.0951,0.9022
34297,0.3047,0.0083,0.9438,0.0904,0.9197
34317,0.0049,-0.2612,0.8894,0.0908,0.9114
34337,-0.1582,0.1704,0.8906,0.0972,0.9020
34357,0.2429,0.1340,0.9370,0.0824,0.9166
34377,0.1362,-0.2607,0.9263,0.0942,0.9224
34397,-0.1987,0.0173,0.8813,0.0900,0.9064
34417,0.1311,0.2202,0.9172,0.0832,0.9116
34437,0.2637,-0.1689,0.9185,0.0928,0.9188
34457,-0.1487,-0.1238,0.8855,0.0840,0.9060
34477,-0.1753,0.1453,0.8911,0.0853,0.9008
34497,0.2190,0.1648,0.9309,0.0887,0.9122
34517,0.1750,-0.2483,0.9189,0.0993,0.9168
34537,-0.1921,-0.0015,0.8838,0.0838,0.9041
34557,0.0896,0.2434,0.9182,0.0850,0.9102
34577,0.2781,-0.1409,0.9165,0.0955,0.9164
34597,-0.1267,-0.1602,0.8896,0.0836,0.9064
34617,-0.0603,0.2581,0.9009,0.0968,0.9043
34637,0.3142,-0.0056,0.9456,0.0945,0.9216
34657,0.0029,-0.2612,0.8889,0.0916,0.9124
34677,-0.1611,0.1792,0.8977,0.0995,0.9049
34697,0.2451,0.1375,0.9341,0.0829,0.9179
34717,0.1389,-0.2737,0.9202,0.0991,0.9215
34737,-0.1907,0.0168,0.8770,0.0881,0.9044
34757,0.1155,0.2356,0.9094,0.0854,0.9080
34777,0.2642,-0.1726,0.9209,0.0951,0.9167
34797,-0.1516,-0.1426,0.8801,0.0870,0.9033
34817,-0.0471,0.2485,0.8979,0.0936,0.9010
34837,0.3198,-0.0061,0.9463,0.0958,0.9199
34857,-0.0049,-0.2656,0.8784,0.0931,0.9082
34877,-0.1533,0.1755,0.8899,0.0979,0.8994
34897,0.2437,0.1433,0.9343,0.0836,0.9142
34917,0.1489,-0.2615,0.9082,0.0958,0.9156
34937,-0.1907,0.0137,0.8794,0.0885,0.9008
34957,0.1050,0.2417,0.9116,0.0854,0.9062
34977,0.2808,-0.1560,0.9214,0.0962,0.9159
34997,-0.1265,-0.1567,0.8953,0.0841,0.9074
35017,-0.0691,0.2495,0.9019,0.0966,0.9048
35037,0.3088,0.0190,0.9470,0.0915,0.9226
35057,0.0203,-0.2700,0.8884,0.0939,0.9133
35077,-0.1660,0.1453,0.8875,0.0948,0.9021
35097,0.2109,0.1790,0.9294,0.0824,0.9143
35117,0.1838,-0.2410,0.9172,0.0958,0.9185
35137,-0.1768,-0.0325,0.8853,0.0836,0.9050
35157,0.0378,0.2607,0.9045,0.0884,0.9063
35177,0.2991,-0.1204,0.9216,0.0981,0.9157
35197,-0.0867,-0.2090,0.8892,0.0861,0.9068
35217,-0.1042,0.2402,0.8884,0.1014,0.8994
35237,0.2903,0.0757,0.9431,0.0884,0.9175
35257,0.0715,-0.2815,0.9167,0.0976,0.9190
35277,-0.1851,0.0837,0.8857,0.0910,0.9053
35297,0.1633,0.2146,0.9331,0.0839,0.9167
35317,0.2334,-0.1941,0.9180,0.0927,0.9212
35337,-0.1594,-0.1191,0.8938,0.0852,0.9103
35357,-0.0200,0.2544,0.9092,0.0922,0.9098
35377,0.3105,-0.0164,0.9441,0.0918,0.9253
35397,-0.0122,-0.2627,0.8760,0.0936,0.9110
35417,-0.1555,0.1663,0.8950,0.0958,0.9030
35437,0.2361,0.1492,0.9280,0.0829,0.9146
35457,0.1582,-0.2510,0.9180,0.0938,0.9188
35477,-0.1951,-0.0212,0.8745,0.0887,0.9020
35497,0.0723,0.2588,0.9138,0.0902,0.9070
35517,0.2947,-0.1096,0.9199,0.0937,0.9159
35537,-0.0989,-0.2087,0.8889,0.0894,0.9065
35557,-0.1047,0.2268,0.9016,0.0971,0.9032
35577,0.2905,0.0786,0.9382,0.0889,0.9186
35597,0.0852,-0.2786,0.9121,0.0962,0.9188
35617,-0.1941,0.0737,0.8831,0.0931,0.9042
35637,0.1355,0.2317,0.9187,0.0844,0.9113
35657,0.2612,-0.1877,0.9177,0.0988,0.9177
35677,-0.1333,-0.1511,0.8838,0.0835,0.9054
35697,-0.0676,0.2585,0.9075,0.0994,0.9052
35717,0.3110,0.0190,0.9495,0.0931,0.9235
35737,0.0276,-0.2739,0.8977,0.0944,0.9169
35757,-0.1760,0.1299,0.8806,0.0950,0.9025
35777,0.1821,0.2075,0.9404,0.0841,0.9175
35797,0.2246,-0.2173,0.9153,0.0976,0.9207
35817,-0.1570,-0.1042,0.8787,0.0832,0.9052
35837,-0.0347,0.2573,0.9016,0.0932,0.9041
35857,0.3115,-0.0125,0.9502,0.0936,0.9229
35877,0.0024,-0.2690,0.8792,0.0942,0.9106
35897,-0.1602,0.1558,0.8892,0.0952,0.9008
35917,0.2095,0.1919,0.9229,0.0845,0.9116
35937,0.1965,-0.2366,0.9189,0.0976,0.9172
35957,-0.1648,-0.0901,0.8735,0.0833,0.9012
35977,-0.0090,0.2671,0.9077,0.0948,0.9034
35997,0.3079,-0.0322,0.9385,0.0921,0.9189
36017,-0.0110,-0.2673,0.8826,0.0939,0.9087
36037,-0.1670,0.1567,0.8884,0.0968,0.8992
36057,0.0127,0.2651,0.9097,0.0791,0.9060
36077,0.3096,-0.0466,0.9448,0.1007,0.9209
36097,-0.0208,-0.2595,0.8811,0.0976,0.9081
36117,-0.1677,0.1687,0.9058,0.0942,0.9054
36137,0.2229,0.1560,0.9314,0.0813,0.9169
36157,0.1960,-0.2439,0.9248,0.0995,0.9227
36177,-0.1833,-0.0750,0.8789,0.0871,0.9065
36197,-0.0066,0.2625,0.9063,0.0925,0.9068
36217,0.3103,-0.0356,0.9429,0.0944,0.9224
36237,-0.0142,-0.2683,0.8772,0.0944,0.9096
36257,-0.1587,0.1655,0.8906,0.0965,0.9006
36277,0.2214,0.1799,0.9287,0.0856,0.9132
36297,0.2043,-0.2341,0.9143,0.0968,0.9174
36317,-0.1777,-0.0801,0.8828,0.0871,0.9037
36337,-0.0098,0.2639,0.9070,0.0932,0.9050
36357,0.3127,-0.0273,0.9431,0.0937,0.9216
36377,-0.0029,-0.2661,0.8799,0.0935,0.9097
36397,-0.1697,0.1577,0.8911,0.0979,0.9007
36417,0.2070,0.1865,0.9360,0.0838,0.9152
36437,0.2085,-0.2300,0.9170,0.0972,0.9195
36457,-0.1670,-0.0974,0.8857,0.0847,0.9065
36477,-0.0222,0.2625,0.9043,0.0944,0.9058
36497,0.3123,-0.0012,0.9539,0.0929,0.9254
36517,0.0205,-0.2844,0.8914,0.0979,0.9164
36537,-0.1824,0.1396,0.8867,0.0991,0.9037
36557,0.1787,0.2021,0.9390,0.0825,0.9177
36577,0.2322,-0.2144,0.9153,0.0980,0.9211
36597,-0.1462,-0.1411,0.8853,0.0842,0.9082
36617,-0.0564,0.2620,0.9043,0.0997,0.9061
36637,0.3098,0.0344,0.9421,0.0922,0.9221
36657,0.0483,-0.2864,0.9031,0.0980,0.9180
36677,-0.1865,0.0940,0.8782,0.0934,0.9022
36697,0.1494,0.2234,0.9177,0.0841,0.9098
36717,0.2605,-0.1777,0.9163,0.0955,0.9164
36737,-0.1182,-0.1675,0.8911,0.0828,0.9070
36757,-0.0867,0.2456,0.8977,0.0993,0.9027
36777,0.2898,0.0801,0.9434,0.0881,0.9200
36797,0.0962,-0.2866,0.9099,0.0999,0.9192
36817,-0.1951,0.0278,0.8777,0.0899,0.9030
36837,0.0962,0.2585,0.9077,0.0905,0.9065
36857,0.2944,-0.1311,0.9238,0.0969,0.9168
36877,-0.0806,-0.2231,0.8909,0.0886,0.9083
36897,-0.1360,0.2078,0.8945,0.1001,0.9015
36917,0.2571,0.1428,0.9336,0.0874,0.9157
36937,0.1719,-0.2600,0.9248,0.0987,0.9219
36957,-0.1846,-0.0540,0.8818,0.0872,0.9064
36977,0.0066,0.2766,0.9089,0.0964,0.9079
36997,0.3215,-0.0352,0.9412,0.0964,0.9233
37017,0.0054,-0.2773,0.8826,0.0964,0.9120
37037,-0.1860,0.1443,0.8926,0.1007,0.9023
37057,0.1843,0.1936,0.9290,0.0816,0.9136
37077,0.2395,-0.2144,0.9158,0.0986,0.9188
37097,-0.1514,-0.1326,0.8875,0.0849,0.9069
37117,-0.0686,0.2515,0.9053,0.0973,0.9055
37137,0.3088,0.0537,0.9497,0.0934,0.9239
37157,0.0730,-0.2898,0.9084,0.0995,0.9213
37177,-0.1980,0.0552,0.8875,0.0925,0.9073
37197,0.1069,0.2490,0.9199,0.0879,0.9133
37217,0.2917,-0.1204,0.9194,0.0942,0.9201
37237,-0.0830,-0.2214,0.8938,0.0895,0.9113
37257,-0.1357,0.2114,0.8906,0.1001,0.9027
37277,0.2546,0.1423,0.9321,0.0864,0.9161
37297,0.1763,-0.2612,0.9229,0.1001,0.9216
37317,-0.1897,-0.0469,0.8816,0.0888,0.9059
37337,0.0012,0.2666,0.9019,0.0925,0.9055
37357,0.3145,-0.0317,0.9448,0.0949,0.9223
37377,0.0044,-0.2778,0.8845,0.0963,0.9120
37397,-0.1846,0.1379,0.8943,0.0985,0.9030
37417,0.1772,0.2141,0.9290,0.0855,0.9142
37437,0.3186,0.0156,0.9424,0.0822,0.9307
37457,0.0525,-0.2937,0.9033,0.1052,0.9231
37477,-0.1926,0.0923,0.8828,0.1007,0.9057
37497,0.1326,0.2488,0.9216,0.0853,0.9143
37517,0.2695,-0.1558,0.9260,0.0936,0.9225
37537,-0.0981,-0.2119,0.8928,0.0909,0.9121
37557,-0.1216,0.2200,0.8994,0.0998,0.9059
37577,0.2654,0.1353,0.9377,0.0870,0.9205
37597,0.1604,-0.2786,0.9229,0.1032,0.9245
37617,-0.1846,-0.0559,0.8740,0.0876,0.9059
37637,-0.0012,0.2759,0.9072,0.0973,0.9067
37657,0.3164,-0.0190,0.9438,0.0943,0.9231
37677,0.0142,-0.2886,0.8840,0.0994,0.9127
37697,-0.1819,0.1367,0.8811,0.0989,0.8993
37717,0.1716,0.2253,0.9302,0.0870,0.9122
37737,0.2529,-0.1912,0.9106,0.0976,0.9161
37757,-0.1187,-0.1809,0.8882,0.0857,0.9061
37777,-0.0964,0.2444,0.9011,0.1012,0.9028
37797,0.2881,0.1040,0.9380,0.0897,0.9186
37817,0.1233,-0.2983,0.9124,0.1055,0.9196
37837,-0.1982,-0.0007,0.8860,0.0906,0.9056
37857,0.0398,0.2759,0.9160,0.0946,0.9101
37877,0.3157,-0.0725,0.9316,0.0975,0.9217
37897,-0.0208,-0.2727,0.8867,0.0956,0.9119
37917,-0.1736,0.1667,0.8926,0.1017,0.9024
37937,0.1946,0.2041,0.9294,0.0855,0.9144
37957,0.2458,-0.2039,0.9170,0.0981,0.9196
37977,-0.1399,-0.1609,0.8877,0.0875,0.9078
37997,-0.0886,0.2527,0.8984,0.1013,0.9037
38017,0.2949,0.0928,0.9360,0.0910,0.9186
38037,0.1143,-0.3040,0.9114,0.1068,0.9192
38057,-0.2021,0.0007,0.8826,0.0914,0.9043
38077,0.0422,0.2749,0.9050,0.0946,0.9058
38097,0.3157,-0.0649,0.9365,0.0971,0.9201
38117,-0.0193,-0.2703,0.8748,0.0955,0.9072
38137,-0.1750,0.1504,0.8909,0.0982,0.8987
38157,0.1750,0.2080,0.9272,0.0833,0.9106
38177,0.2566,-0.2041,0.9170,0.1009,0.9172
38197,-0.1211,-0.1792,0.8870,0.0851,0.9066
38217,-0.1035,0.2461,0.8997,0.1035,0.9026
38237,0.2815,0.1226,0.9426,0.0905,0.9198
38257,0.1562,-0.2756,0.9141,0.1018,0.9213
38277,-0.1860,-0.0493,0.8792,0.0880,0.9050
38297,-0.0117,0.2817,0.8992,0.0985,0.9039
38317,0.3213,-0.0078,0.9460,0.0964,0.9218
38337,0.0334,-0.2961,0.8940,0.1016,0.9150
38357,-0.1975,0.0906,0.8750,0.0964,0.8990
38377,0.1189,0.2620,0.9138,0.0916,0.9064
38397,0.2957,-0.1230,0.9177,0.0969,0.9147
38417,-0.0735,-0.2446,0.8892,0.0946,0.9064
38437,-0.1492,0.1890,0.8979,0.0986,0.9009
38457,0.2202,0.1863,0.9333,0.0864,0.9149
38477,0.2158,-0.2314,0.9202,0.0996,0.9203
38497,-0.1431,-0.1438,0.8894,0.0837,0.9089
38517,-0.0889,0.2629,0.8979,0.1039,0.9045
38537,0.2983,0.0891,0.9409,0.0926,0.9205
38557,0.1289,-0.2886,0.9175,0.1030,0.9224
38577,-0.2000,-0.0310,0.8799,0.0907,0.9061
38597,0.0112,0.2686,0.9004,0.0939,0.9050
38617,0.3191,-0.0190,0.9463,0.0958,0.9226
38637,0.0259,-0.2964,0.8926,0.1005,0.9153
38657,-0.1931,0.0876,0.8757,0.0949,0.8995
38677,0.1150,0.2490,0.9167,0.0887,0.9070
38697,0.3022,-0.1130,0.9197,0.0960,0.9162
38717,-0.0527,-0.2502,0.8911,0.0923,0.9086
38737,-0.1697,0.1726,0.8960,0.1010,0.9014
38757,0.1982,0.2026,0.9255,0.0860,0.9125
38777,0.2512,-0.2063,0.9133,0.0999,0.9173
38797,-0.1282,-0.1785,0.8848,0.0875,0.9058
38817,-0.1040,0.2444,0.8984,0.1028,0.9017
38837,0.2744,0.1348,0.9358,0.0897,0.9171
38857,0.1714,-0.2590,0.9219,0.0994,0.9217
38877,-0.1760,-0.0852,0.8804,0.0871,0.9061
38897,-0.0344,0.2644,0.8997,0.0961,0.9040
38917,0.3154,0.0442,0.9475,0.0939,0.9227
38937,0.0776,-0.3027,0.9055,0.1042,0.9197
38957,-0.1074,-0.2109,0.8894,0.0754,0.9127
38977,-0.1309,0.2078,0.8911,0.1060,0.9017
38997,0.2471,0.1636,0.9304,0.0953,0.9133
39017,0.2009,-0.2551,0.9255,0.0982,0.9219
39037,-0.1562,-0.1387,0.8875,0.0831,0.9101
39057,-0.0779,0.2646,0.9028,0.1066,0.9059
39077,0.2971,0.1006,0.9426,0.0940,0.9219
39097,0.1440,-0.2798,0.9170,0.1002,0.9238
39117,-0.1816,-0.0579,0.8811,0.0861,0.9077
39137,-0.0103,0.2769,0.9016,0.0991,0.9060
39157,0.3096,0.0300,0.9451,0.0910,0.9231
39177,0.0579,-0.3062,0.9094,0.1051,0.9209
39197,-0.1948,0.0342,0.8855,0.0898,0.9065
39217,0.0637,0.2800,0.9148,0.0959,0.9108
39237,0.3142,-0.0613,0.9348,0.0956,0.9232
39257,-0.0039,-0.2834,0.8850,0.0987,0.9127
39277,-0.1921,0.1135,0.8757,0.0974,0.8977
39297,0.1445,0.2424,0.9226,0.0893,0.9082
39317,0.2883,-0.1499,0.9211,0.0983,0.9171
39337,-0.0754,-0.2441,0.8967,0.0927,0.9108
39357,-0.1628,0.1804,0.8960,0.1009,0.9030
39377,0.1992,0.2021,0.9304,0.0869,0.9149
39397,0.2532,-0.2053,0.9177,0.1002,0.9204
39417,-0.1150,-0.1892,0.8889,0.0860,0.9097
39437,-0.1287,0.2288,0.8889,0.1036,0.9010
39457,0.2561,0.1609,0.9365,0.0902,0.9165
39477,0.2007,-0.2415,0.9119,0.0990,0.9187
39497,-0.1548,-0.1499,0.8877,0.0878,0.9073
39517,-0.0776,0.2517,0.9070,0.1005,0.9057
39537,0.2786,0.1248,0.9424,0.0894,0.9219
39557,0.1624,-0.2683,0.9241,0.1009,0.9257
39577,-0.1714,-0.0918,0.8809,0.0855,0.9093
39597,-0.0520,0.2693,0.9075,0.0999,0.9083
39617,0.3030,0.0710,0.9412,0.0917,0.9234
39637,0.1138,-0.3025,0.9121,0.1062,0.9228
39657,-0.1936,-0.0422,0.8787,0.0883,0.9062
39677,0.0007,0.2856,0.9006,0.1011,0.9049
39697,0.3125,0.0400,0.9563,0.0929,0.9258
39717,0.0708,-0.3071,0.9097,0.1066,0.9228
39737,-0.2004,-0.0044,0.8765,0.0897,0.9055
39757,0.0361,0.2849,0.9097,0.0988,0.9078
39777,0.3154,-0.0024,0.9490,0.0932,0.9255
39797,0.0500,-0.3057,0.9082,0.1044,0.9222
39817,-0.2041,0.0515,0.8843,0.0947,0.9068
39837,0.0554,0.2883,0.9099,0.0970,0.9099
39857,0.3220,-0.0396,0.9421,0.0974,0.9248
39877,0.0229,-0.3005,0.8884,0.1039,0.9152
39897,-0.1917,0.0815,0.8845,0.0938,0.9019
39917,0.0928,0.2695,0.9041,0.0918,0.9052
39937,0.3142,-0.0681,0.9253,0.0950,0.9167
39957,-0.0034,-0.2932,0.8813,0.1022,0.9070
39977,-0.2000,0.0959,0.8728,0.0977,0.8927
39997,0.1228,0.2595,0.9106,0.0924,0.9008
40017,0.3086,-0.0979,0.9238,0.0960,0.9132
40037,-0.0129,-0.2893,0.8879,0.0993,0.9069
40057,-0.1946,0.1177,0.8782,0.1004,0.8939
40077,0.1204,0.2612,0.9089,0.0919,0.9013
40097,0.3110,-0.1155,0.9253,0.0999,0.9139
40117,-0.0281,-0.2893,0.8772,0.1005,0.9040
40137,-0.2004,0.1384,0.8826,0.1049,0.8933
40157,0.1365,0.2466,0.9211,0.0898,0.9045
40177,0.3140,-0.1096,0.9224,0.0989,0.9156
40197,-0.0232,-0.2720,0.8840,0.0955,0.9068
40217,-0.1792,0.1292,0.8779,0.0979,0.8939
40237,0.1335,0.2578,0.9150,0.0907,0.9037
40257,0.3076,-0.1025,0.9214,0.0956,0.9146
40277,-0.0183,-0.2932,0.8762,0.1024,0.9041
40297,-0.1819,0.1206,0.8809,0.0980,0.8926
40317,0.1096,0.2671,0.9097,0.0914,0.9008
40337,0.3154,-0.0840,0.9280,0.0966,0.9146
40357,-0.0095,-0.3064,0.8845,0.1060,0.9068
40377,-0.1428,-0.1521,0.8906,0.0706,0.9028
40397,-0.0972,0.2546,0.8992,0.1111,0.8981
40417,0.2678,0.1550,0.9338,0.0977,0.9125
40437,0.2107,-0.2454,0.9221,0.0991,0.9200
40457,-0.1389,-0.1663,0.8843,0.0844,0.9080
40477,-0.1187,0.2427,0.9011,0.1062,0.9035
40497,0.2471,0.1790,0.9321,0.0914,0.9168
40517,0.2383,-0.2319,0.9158,0.1035,0.9209
40537,-0.1213,-0.2026,0.8926,0.0901,0.9113
40557,-0.1394,0.2344,0.8960,0.1087,0.9038
40577,0.2185,0.1948,0.9258,0.0870,0.9149
40597,0.2615,-0.2209,0.9150,0.1064,0.9197
40617,-0.1094,-0.2109,0.8862,0.0903,0.9086
40637,-0.1531,0.2146,0.8948,0.1064,0.9014
40657,0.2131,0.2029,0.9321,0.0887,0.9149
40677,0.2666,-0.1953,0.9114,0.1013,0.9187
40697,-0.0979,-0.2388,0.8879,0.0949,0.9090
40717,-0.1658,0.1875,0.8992,0.1037,0.9026
40737,0.1875,0.2212,0.9348,0.0896,0.9159
40757,0.2793,-0.1650,0.9202,0.0983,0.9221
40777,-0.0706,-0.2622,0.8884,0.0965,0.9123
40797,-0.1687,0.1609,0.8921,0.1001,0.9024
40817,0.1560,0.2485,0.9246,0.0916,0.9126
40837,0.2966,-0.1086,0.9177,0.0933,0.9193
40857,-0.0334,-0.2766,0.8782,0.0992,0.9074
40877,-0.1758,0.1084,0.8860,0.0922,0.8971
40897,0.1157,0.2678,0.9138,0.0928,0.9051
40917,0.3108,-0.0674,0.9290,0.0929,0.9179
40937,0.0068,-0.3049,0.8806,0.1053,0.9080
40957,-0.1877,0.0750,0.8809,0.0928,0.8956
40977,0.0784,0.3005,0.9089,0.1013,0.9024
40997,0.3223,-0.0332,0.9424,0.0953,0.9202
41017,0.0471,-0.3223,0.8994,0.1104,0.9158
41037,-0.2122,0.0381,0.8806,0.0977,0.9008
41057,0.0239,0.3091,0.9109,0.1041,0.9058
41077,0.3325,0.0134,0.9517,0.0995,0.9253
41097,0.0896,-0.3179,0.9109,0.1107,0.9232
41117,-0.2090,-0.0210,0.8826,0.0942,0.9071
41137,-0.0293,0.2786,0.9014,0.0987,0.9058
41157,0.3167,0.0684,0.9421,0.0968,0.9221
41177,0.1331,-0.2964,0.9160,0.1062,0.9232
41197,-0.1707,-0.0903,0.8816,0.0842,0.9080
41217,-0.0691,0.2720,0.8989,0.1039,0.9044
41237,0.2803,0.1309,0.9397,0.0907,0.9203
41257,0.1855,-0.2764,0.9253,0.1075,0.9252
41277,-0.1470,-0.1460,0.8926,0.0846,0.9134
41297,-0.1111,0.2651,0.9070,0.1095,0.9098
41317,0.2534,0.1782,0.9387,0.0908,0.9237
41337,0.2358,-0.2402,0.9197,0.1069,0.9265
41357,-0.1099,-0.2026,0.8901,0.0884,0.9145
41377,-0.1445,0.2292,0.8936,0.1084,0.9053
41397,0.1992,0.2075,0.9319,0.0849,0.9177
41417,0.2737,-0.1836,0.9202,0.1015,0.9231
41437,-0.0825,-0.2476,0.8982,0.0953,0.9153
41457,-0.1724,0.1682,0.8931,0.1012,0.9051
41477,0.1460,0.2502,0.9243,0.0895,0.9144
41497,0.3069,-0.1125,0.9194,0.0984,0.9211
41517,-0.0215,-0.2935,0.8794,0.1026,0.9096
41537,-0.1899,0.0952,0.8721,0.0953,0.8942
41557,0.0881,0.2844,0.9153,0.0969,0.9032
41577,0.2358,0.1960,0.9338,0.0750,0.9207
41597,0.2505,-0.2163,0.9189,0.1085,0.9231
41617,-0.0935,-0.2375,0.8955,0.1014,0.9125
41637,-0.1687,0.2002,0.9014,0.1064,0.9059
41657,0.1670,0.2522,0.9219,0.0878,0.9159
41677,0.3115,-0.1455,0.9165,0.1053,0.9213
41697,-0.0286,-0.2939,0.8872,0.1045,0.9116
41717,-0.2002,0.1140,0.8743,0.1021,0.8959
41737,0.0835,0.2898,0.9133,0.0965,0.9042
41757,0.3359,-0.0435,0.9431,0.1012,0.9218
41777,0.0486,-0.3223,0.9023,0.1101,0.9179
41797,-0.2117,0.0098,0.8848,0.0957,0.9038
41817,-0.0081,0.2974,0.9023,0.1031,0.9043
41837,0.3213,0.0684,0.9492,0.0974,0.9236
41857,0.1440,-0.3096,0.9189,0.1119,0.9253
41877,-0.1826,-0.1060,0.8865,0.0900,0.9108
41897,-0.0872,0.2808,0.8887,0.1096,0.9030
41917,0.2722,0.1492,0.9346,0.0917,0.9177
41937,0.2178,-0.2610,0.9250,0.1085,0.9238
41957,-0.1299,-0.1946,0.8857,0.0898,0.9112
41977,-0.1487,0.2144,0.8892,0.1052,0.9017
41997,0.1995,0.2212,0.9360,0.0909,0.9161
42017,0.2952,-0.1626,0.9163,0.1020,0.9215
42037,-0.0505,-0.2800,0.8813,0.0999,0.9102
42057,-0.1941,0.1287,0.8796,0.1020,0.8967
42077,0.1016,0.2742,0.9082,0.0940,0.9029
42097,0.3264,-0.0464,0.9412,0.0977,0.9202
42117,0.0439,-0.3125,0.9011,0.1063,0.9164
42137,-0.2085,-0.0071,0.8877,0.0928,0.9040
42157,-0.0215,0.2976,0.9087,0.1048,0.9060
42177,0.3206,0.0789,0.9375,0.0982,0.9211
42197,0.1599,-0.3066,0.9189,0.1122,0.9240
42217,-0.1643,-0.1345,0.8833,0.0876,0.9096
42237,-0.1072,0.2703,0.8965,0.1114,0.9037
42257,0.2529,0.1863,0.9358,0.0928,0.9186
42277,0.2439,-0.2249,0.9089,0.1046,0.9198
42297,-0.0950,-0.2549,0.8921,0.0971,0.9117
42317,-0.1768,0.1887,0.8921,0.1082,0.9018
42337,0.1514,0.2722,0.9226,0.0967,0.9121
42357,0.3184,-0.1062,0.9229,0.1015,0.9207
42377,0.0002,-0.3132,0.8916,0.1074,0.9134
42397,-0.2068,0.0667,0.8821,0.0978,0.8996
42417,0.0410,0.3032,0.9185,0.1023,0.9073
42437,0.3210,0.0388,0.9453,0.0944,0.9246
42457,0.1135,-0.3135,0.9128,0.1116,0.9234
42477,-0.1802,-0.0972,0.8889,0.0874,0.9103
42497,-0.0784,0.2781,0.8999,0.1075,0.9061
42517,0.2588,0.1702,0.9380,0.0903,0.9211
42537,0.2393,-0.2449,0.9155,0.1089,0.9235
42557,-0.1055,-0.2266,0.8938,0.0924,0.9140
42577,-0.1707,0.2007,0.8923,0.1083,0.9040
42597,0.1506,0.2598,0.9299,0.0918,0.9159
42617,0.3113,-0.1116,0.9207,0.1008,0.9223
42637,-0.0029,-0.3154,0.8904,0.1080,0.9143
42657,-0.2083,0.0461,0.8779,0.0952,0.8994
42677,0.0200,0.3003,0.9106,0.1028,0.9042
42697,0.3167,0.0510,0.9448,0.0952,0.9218
42717,0.1326,-0.3091,0.9187,0.1107,0.9238
42737,-0.1755,-0.1194,0.8833,0.0878,0.9094
42757,-0.1982,0.0710,0.8799,0.0794,0.8999
42777,0.0251,0.3113,0.9065,0.1043,0.9040
42797,0.3301,0.0400,0.9429,0.1071,0.9193
42817,0.1292,-0.3174,0.9146,0.1150,0.9203
42837,-0.1768,-0.1150,0.8882,0.0846,0.9089
42857,-0.1008,0.2734,0.9006,0.1088,0.9053
42877,0.2598,0.1799,0.9292,0.0951,0.9173
42897,0.2395,-0.2156,0.9148,0.1024,0.9202
42917,-0.0864,-0.2583,0.8955,0.0962,0.9133
42937,-0.1768,0.1609,0.8921,0.1016,0.9031
42957,0.1228,0.2717,0.9121,0.0943,0.9091
42977,0.3181,-0.0586,0.9243,0.0961,0.9190
42997,0.0530,-0.3318,0.8950,0.1114,0.9146
43017,-0.1943,-0.0103,0.8870,0.0895,0.9024
43037,-0.0442,0.3088,0.8994,0.1106,0.9018
43057,0.3086,0.1057,0.9475,0.0970,0.9212
43077,0.2017,-0.2773,0.9141,0.1094,0.9230
43097,-0.1338,-0.1958,0.8838,0.0911,0.9101
43117,-0.1514,0.2148,0.8931,0.1071,0.9017
43137,0.1677,0.2378,0.9263,0.0886,0.9130
43157,0.2996,-0.1130,0.9214,0.0962,0.9205
43177,0.0137,-0.3157,0.8826,0.1056,0.9115
